department,term,day,period,room,building,course
応用情報工学科,前期,木,1,1032,船橋校舎,英語ⅡA
一般教育,前期,木,1,1032,船橋校舎,英語ⅡA
航空宇宙工学科,前期,木,1,1041,船橋校舎,微分積分学Ⅰ {1}
土木工学科,前期,木,1,1042,船橋校舎,英語ⅡA
交通システム工学科,前期,木,1,1042,船橋校舎,英語ⅡA
交通システム工学科,前期,木,1,1042,船橋校舎,英語ⅡA
建築学科,前期,木,1,1042,船橋校舎,英語ⅡA
海洋建築工学科,前期,木,1,1042,船橋校舎,英語ⅡA
機械工学科,前期,木,1,1042,船橋校舎,英語ⅡA
精密機械工学科,前期,木,1,1042,船橋校舎,英語ⅡA
航空宇宙工学科,前期,木,1,1042,船橋校舎,英語ⅡA
電気工学科,前期,木,1,1042,船橋校舎,英語ⅡA
電子工学科,前期,木,1,1042,船橋校舎,英語ⅡA
物質応用化学科,前期,木,1,1042,船橋校舎,英語ⅡA
物理学科,前期,木,1,1042,船橋校舎,英語ⅡA
数学科,前期,木,1,1042,船橋校舎,英語ⅡA
まちづくり工学科,前期,木,1,1042,船橋校舎,英語ⅡA
応用情報工学科,前期,木,1,1042,船橋校舎,英語ⅡA
一般教育,前期,木,1,1042,船橋校舎,英語ⅡA
応用情報工学科,前期,木,1,1043,船橋校舎,微分積分学Ⅰ
土木工学科,前期,木,1,105,船橋校舎,基礎物理学実験 {年間隔週}↓連続２時限【年間隔週】
交通システム工学科,前期,木,1,105,船橋校舎,基礎物理学実験 {年間隔週}↓連続２時限【年間隔週】
交通システム工学科,前期,木,1,105,船橋校舎,基礎物理学実験 {年間隔週}↓連続２時限【年間隔週】
建築学科,前期,木,1,105,船橋校舎,基礎物理学実験 {年間隔週}↓連続２時限【年間隔週】
海洋建築工学科,前期,木,1,105,船橋校舎,基礎物理学実験 {年間隔週}↓連続２時限【年間隔週】
機械工学科,前期,木,1,105,船橋校舎,基礎物理学実験 {年間隔週}↓連続２時限【年間隔週】
精密機械工学科,前期,木,1,105,船橋校舎,基礎物理学実験 {年間隔週}↓連続２時限【年間隔週】
航空宇宙工学科,前期,木,1,105,船橋校舎,基礎物理学実験 {年間隔週}↓連続２時限【年間隔週】
電気工学科,前期,木,1,105,船橋校舎,基礎物理学実験 {年間隔週}↓連続２時限【年間隔週】
電子工学科,前期,木,1,105,船橋校舎,基礎物理学実験 {年間隔週}↓連続２時限【年間隔週】
物質応用化学科,前期,木,1,105,船橋校舎,基礎物理学実験 {年間隔週}↓連続２時限【年間隔週】
物理学科,前期,木,1,105,船橋校舎,基礎物理学実験 {年間隔週}↓連続２時限【年間隔週】
数学科,前期,木,1,105,船橋校舎,基礎物理学実験 {年間隔週}↓連続２時限【年間隔週】
まちづくり工学科,前期,木,1,105,船橋校舎,基礎物理学実験 {年間隔週}↓連続２時限【年間隔週】
応用情報工学科,前期,木,1,105,船橋校舎,基礎物理学実験 {年間隔週}↓連続２時限【年間隔週】
一般教育,前期,木,1,105,船橋校舎,基礎物理学実験 {年間隔週}↓連続２時限【年間隔週】
精密機械工学科,前期,木,1,1113,船橋校舎,微分積分学Ⅰ {2}
土木工学科,前期,木,1,113,船橋校舎,基礎物理学実験 {年間隔週}↓連続２時限【年間隔週】
交通システム工学科,前期,木,1,113,船橋校舎,基礎物理学実験 {年間隔週}↓連続２時限【年間隔週】
交通システム工学科,前期,木,1,113,船橋校舎,基礎物理学実験 {年間隔週}↓連続２時限【年間隔週】
建築学科,前期,木,1,113,船橋校舎,基礎物理学実験 {年間隔週}↓連続２時限【年間隔週】
海洋建築工学科,前期,木,1,113,船橋校舎,基礎物理学実験 {年間隔週}↓連続２時限【年間隔週】
機械工学科,前期,木,1,113,船橋校舎,基礎物理学実験 {年間隔週}↓連続２時限【年間隔週】
精密機械工学科,前期,木,1,113,船橋校舎,基礎物理学実験 {年間隔週}↓連続２時限【年間隔週】
航空宇宙工学科,前期,木,1,113,船橋校舎,基礎物理学実験 {年間隔週}↓連続２時限【年間隔週】
電気工学科,前期,木,1,113,船橋校舎,基礎物理学実験 {年間隔週}↓連続２時限【年間隔週】
電子工学科,前期,木,1,113,船橋校舎,基礎物理学実験 {年間隔週}↓連続２時限【年間隔週】
物質応用化学科,前期,木,1,113,船橋校舎,基礎物理学実験 {年間隔週}↓連続２時限【年間隔週】
物理学科,前期,木,1,113,船橋校舎,基礎物理学実験 {年間隔週}↓連続２時限【年間隔週】
数学科,前期,木,1,113,船橋校舎,基礎物理学実験 {年間隔週}↓連続２時限【年間隔週】
まちづくり工学科,前期,木,1,113,船橋校舎,基礎物理学実験 {年間隔週}↓連続２時限【年間隔週】
応用情報工学科,前期,木,1,113,船橋校舎,基礎物理学実験 {年間隔週}↓連続２時限【年間隔週】
一般教育,前期,木,1,113,船橋校舎,基礎物理学実験 {年間隔週}↓連続２時限【年間隔週】
土木工学科,前期,木,1,1131,船橋校舎,英語ⅡA
交通システム工学科,前期,木,1,1131,船橋校舎,英語ⅡA
交通システム工学科,前期,木,1,1131,船橋校舎,英語ⅡA
建築学科,前期,木,1,1131,船橋校舎,英語ⅡA
海洋建築工学科,前期,木,1,1131,船橋校舎,英語ⅡA
機械工学科,前期,木,1,1131,船橋校舎,英語ⅡA
精密機械工学科,前期,木,1,1131,船橋校舎,英語ⅡA
航空宇宙工学科,前期,木,1,1131,船橋校舎,英語ⅡA
電気工学科,前期,木,1,1131,船橋校舎,英語ⅡA
電子工学科,前期,木,1,1131,船橋校舎,英語ⅡA
物質応用化学科,前期,木,1,1131,船橋校舎,英語ⅡA
物理学科,前期,木,1,1131,船橋校舎,英語ⅡA
数学科,前期,木,1,1131,船橋校舎,英語ⅡA
まちづくり工学科,前期,木,1,1131,船橋校舎,英語ⅡA
応用情報工学科,前期,木,1,1131,船橋校舎,英語ⅡA
一般教育,前期,木,1,1131,船橋校舎,英語ⅡA
土木工学科,前期,木,1,1132,船橋校舎,英語ⅡA
交通システム工学科,前期,木,1,1132,船橋校舎,英語ⅡA
交通システム工学科,前期,木,1,1132,船橋校舎,英語ⅡA
建築学科,前期,木,1,1132,船橋校舎,英語ⅡA
海洋建築工学科,前期,木,1,1132,船橋校舎,英語ⅡA
機械工学科,前期,木,1,1132,船橋校舎,英語ⅡA
精密機械工学科,前期,木,1,1132,船橋校舎,英語ⅡA
航空宇宙工学科,前期,木,1,1132,船橋校舎,英語ⅡA
電気工学科,前期,木,1,1132,船橋校舎,英語ⅡA
電子工学科,前期,木,1,1132,船橋校舎,英語ⅡA
物質応用化学科,前期,木,1,1132,船橋校舎,英語ⅡA
物理学科,前期,木,1,1132,船橋校舎,英語ⅡA
数学科,前期,木,1,1132,船橋校舎,英語ⅡA
まちづくり工学科,前期,木,1,1132,船橋校舎,英語ⅡA
応用情報工学科,前期,木,1,1132,船橋校舎,英語ⅡA
一般教育,前期,木,1,1132,船橋校舎,英語ⅡA
土木工学科,前期,木,1,1141,船橋校舎,英語ⅡA
交通システム工学科,前期,木,1,1141,船橋校舎,英語ⅡA
交通システム工学科,前期,木,1,1141,船橋校舎,英語ⅡA
建築学科,前期,木,1,1141,船橋校舎,英語ⅡA
海洋建築工学科,前期,木,1,1141,船橋校舎,英語ⅡA
機械工学科,前期,木,1,1141,船橋校舎,英語ⅡA
精密機械工学科,前期,木,1,1141,船橋校舎,英語ⅡA
航空宇宙工学科,前期,木,1,1141,船橋校舎,英語ⅡA
電気工学科,前期,木,1,1141,船橋校舎,英語ⅡA
電子工学科,前期,木,1,1141,船橋校舎,英語ⅡA
物質応用化学科,前期,木,1,1141,船橋校舎,英語ⅡA
物理学科,前期,木,1,1141,船橋校舎,英語ⅡA
数学科,前期,木,1,1141,船橋校舎,英語ⅡA
まちづくり工学科,前期,木,1,1141,船橋校舎,英語ⅡA
応用情報工学科,前期,木,1,1141,船橋校舎,英語ⅡA
一般教育,前期,木,1,1141,船橋校舎,英語ⅡA
土木工学科,前期,木,1,1143,船橋校舎,英語ⅡA
交通システム工学科,前期,木,1,1143,船橋校舎,英語ⅡA
交通システム工学科,前期,木,1,1143,船橋校舎,英語ⅡA
建築学科,前期,木,1,1143,船橋校舎,英語ⅡA
海洋建築工学科,前期,木,1,1143,船橋校舎,英語ⅡA
機械工学科,前期,木,1,1143,船橋校舎,英語ⅡA
精密機械工学科,前期,木,1,1143,船橋校舎,英語ⅡA
航空宇宙工学科,前期,木,1,1143,船橋校舎,英語ⅡA
電気工学科,前期,木,1,1143,船橋校舎,英語ⅡA
電子工学科,前期,木,1,1143,船橋校舎,英語ⅡA
物質応用化学科,前期,木,1,1143,船橋校舎,英語ⅡA
物理学科,前期,木,1,1143,船橋校舎,英語ⅡA
数学科,前期,木,1,1143,船橋校舎,英語ⅡA
まちづくり工学科,前期,木,1,1143,船橋校舎,英語ⅡA
応用情報工学科,前期,木,1,1143,船橋校舎,英語ⅡA
一般教育,前期,木,1,1143,船橋校舎,英語ⅡA
電気工学科,前期,木,1,1201,船橋校舎,電気工学ｲﾝｾﾝﾃｨﾌﾞ
電気工学科,前期,木,1,1202,船橋校舎,電気工学ｲﾝｾﾝﾃｨﾌﾞ
電気工学科,前期,木,1,1204,船橋校舎,電気工学ｲﾝｾﾝﾃｨﾌﾞ
航空宇宙工学科,前期,木,1,1231,船橋校舎,微分積分学Ⅰ {2}
一般教育,前期,木,1,1232,船橋校舎,English Communication Ⅰ
精密機械工学科,前期,木,1,1233,船橋校舎,微分積分学Ⅰ {1}
交通システム工学科,前期,木,1,1325,船橋校舎,製図・デザイン基礎Ⅰ↓連続２時限
交通システム工学科,前期,木,1,1325,船橋校舎,製図・デザイン基礎Ⅰ↓連続２時限
土木工学科,前期,木,1,134,船橋校舎,基礎物理学実験 {年間隔週}↓連続２時限【年間隔週】
交通システム工学科,前期,木,1,134,船橋校舎,基礎物理学実験 {年間隔週}↓連続２時限【年間隔週】
交通システム工学科,前期,木,1,134,船橋校舎,基礎物理学実験 {年間隔週}↓連続２時限【年間隔週】
建築学科,前期,木,1,134,船橋校舎,基礎物理学実験 {年間隔週}↓連続２時限【年間隔週】
海洋建築工学科,前期,木,1,134,船橋校舎,基礎物理学実験 {年間隔週}↓連続２時限【年間隔週】
機械工学科,前期,木,1,134,船橋校舎,基礎物理学実験 {年間隔週}↓連続２時限【年間隔週】
精密機械工学科,前期,木,1,134,船橋校舎,基礎物理学実験 {年間隔週}↓連続２時限【年間隔週】
航空宇宙工学科,前期,木,1,134,船橋校舎,基礎物理学実験 {年間隔週}↓連続２時限【年間隔週】
電気工学科,前期,木,1,134,船橋校舎,基礎物理学実験 {年間隔週}↓連続２時限【年間隔週】
電子工学科,前期,木,1,134,船橋校舎,基礎物理学実験 {年間隔週}↓連続２時限【年間隔週】
物質応用化学科,前期,木,1,134,船橋校舎,基礎物理学実験 {年間隔週}↓連続２時限【年間隔週】
物理学科,前期,木,1,134,船橋校舎,基礎物理学実験 {年間隔週}↓連続２時限【年間隔週】
数学科,前期,木,1,134,船橋校舎,基礎物理学実験 {年間隔週}↓連続２時限【年間隔週】
まちづくり工学科,前期,木,1,134,船橋校舎,基礎物理学実験 {年間隔週}↓連続２時限【年間隔週】
応用情報工学科,前期,木,1,134,船橋校舎,基礎物理学実験 {年間隔週}↓連続２時限【年間隔週】
一般教育,前期,木,1,134,船橋校舎,基礎物理学実験 {年間隔週}↓連続２時限【年間隔週】
海洋建築工学科,前期,木,1,1421,船橋校舎,総合演習（計画デザイン演習）↓連続２時限
電子工学科,前期,木,1,1422,船橋校舎,力と運動の物理学Ⅰ {1}
電子工学科,前期,木,1,1423,船橋校舎,力と運動の物理学Ⅰ {2}
交通システム工学科,前期,木,1,1424,船橋校舎,プログラミング↓連続２時限
交通システム工学科,前期,木,1,1424,船橋校舎,プログラミング↓連続２時限
土木工学科,前期,木,1,143,船橋校舎,基礎物理学実験 {年間隔週}↓連続２時限【年間隔週】
交通システム工学科,前期,木,1,143,船橋校舎,基礎物理学実験 {年間隔週}↓連続２時限【年間隔週】
交通システム工学科,前期,木,1,143,船橋校舎,基礎物理学実験 {年間隔週}↓連続２時限【年間隔週】
建築学科,前期,木,1,143,船橋校舎,基礎物理学実験 {年間隔週}↓連続２時限【年間隔週】
海洋建築工学科,前期,木,1,143,船橋校舎,基礎物理学実験 {年間隔週}↓連続２時限【年間隔週】
機械工学科,前期,木,1,143,船橋校舎,基礎物理学実験 {年間隔週}↓連続２時限【年間隔週】
精密機械工学科,前期,木,1,143,船橋校舎,基礎物理学実験 {年間隔週}↓連続２時限【年間隔週】
航空宇宙工学科,前期,木,1,143,船橋校舎,基礎物理学実験 {年間隔週}↓連続２時限【年間隔週】
電気工学科,前期,木,1,143,船橋校舎,基礎物理学実験 {年間隔週}↓連続２時限【年間隔週】
電子工学科,前期,木,1,143,船橋校舎,基礎物理学実験 {年間隔週}↓連続２時限【年間隔週】
物質応用化学科,前期,木,1,143,船橋校舎,基礎物理学実験 {年間隔週}↓連続２時限【年間隔週】
物理学科,前期,木,1,143,船橋校舎,基礎物理学実験 {年間隔週}↓連続２時限【年間隔週】
数学科,前期,木,1,143,船橋校舎,基礎物理学実験 {年間隔週}↓連続２時限【年間隔週】
まちづくり工学科,前期,木,1,143,船橋校舎,基礎物理学実験 {年間隔週}↓連続２時限【年間隔週】
応用情報工学科,前期,木,1,143,船橋校舎,基礎物理学実験 {年間隔週}↓連続２時限【年間隔週】
一般教育,前期,木,1,143,船橋校舎,基礎物理学実験 {年間隔週}↓連続２時限【年間隔週】
電子工学科,前期,木,1,1431,船橋校舎,制御工学
航空宇宙工学科,前期,木,1,1432,船橋校舎,材料力学Ⅰ及び演習 {未来}↓連続２時限
応用情報工学科,前期,木,1,1433,船橋校舎,組込システムⅡ
海洋建築工学科,前期,木,1,1434,船橋校舎,沿岸域工学及び演習↓連続２時限
